Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
9615,,4/11/2016 0:00,Cyberattack,2014-01-22T00:00:00,2016-02-08T00:00:00,"Schwaab, Inc.",Malware,2162,Business,Retail,Name,2016,"1,000-9,999",Unknown
9615,,4/11/2016 0:00,Cyberattack,2014-01-22T00:00:00,2016-02-08T00:00:00,"Schwaab, Inc.",Malware,2162,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Name,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Social Security Number,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Driver's License or Washington ID Card Number,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Financial & Banking Information,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Full Date of Birth,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Username and Password/Security Question Answers,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Email Address and Password/Security Question Answers,2016,"10,000-49,999",Unknown
9616,,4/18/2016 0:00,Unauthorized Access,2016-03-01T00:00:00,,doTERRA International LLC,,41485,Business,Consumable,Other,2016,"10,000-49,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Name,2016,"1,000-9,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Social Security Number,2016,"1,000-9,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Driver's License or Washington ID Card Number,2016,"1,000-9,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Military ID Number,2016,"1,000-9,999",Unknown
9617,4/4/2016 0:00,4/27/2016 0:00,Unauthorized Access,,,AIM Inc.,,1639,Business,Retail,Passport Number,2016,"1,000-9,999",Unknown
9621,,5/10/2016 0:00,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Name,2016,500-999,Unknown
9621,,5/10/2016 0:00,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Social Security Number,2016,500-999,Unknown
9621,,5/10/2016 0:00,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Full Date of Birth,2016,500-999,Unknown
9621,,5/10/2016 0:00,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Email Address and Password/Security Question Answers,2016,500-999,Unknown
9621,,5/10/2016 0:00,Unauthorized Access,,,LendUp Processing Center,,708,Finance,,Other,2016,500-999,Unknown
9622,,5/11/2016 0:00,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Name,2016,"1,000-9,999",Unknown
9622,,5/11/2016 0:00,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Social Security Number,2016,"1,000-9,999",Unknown
9622,,5/11/2016 0:00,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Financial & Banking Information,2016,"1,000-9,999",Unknown
9622,,5/11/2016 0:00,Unauthorized Access,2016-04-12T00:00:00,,Olympia School District,,2145,Government,,Other,2016,"1,000-9,999",Unknown
9623,1/30/2016 0:00,6/6/2016 0:00,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Name,2016,500-999,Unknown
9623,1/30/2016 0:00,6/6/2016 0:00,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Social Security Number,2016,500-999,Unknown
9623,1/30/2016 0:00,6/6/2016 0:00,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Full Date of Birth,2016,500-999,Unknown
9623,1/30/2016 0:00,6/6/2016 0:00,Cyberattack,,2016-01-30T00:00:00,"Empathia, Inc.",Malware,602,Business,Professional Services,Other,2016,500-999,Unknown
9625,9/29/2015 0:00,6/10/2016 0:00,Unauthorized Access,2014-02-19T00:00:00,2015-08-06T00:00:00,Grand Sierra Resort,,1061,Business,Hospitality,Name,2016,"1,000-9,999",500+
9625,9/29/2015 0:00,6/10/2016 0:00,Unauthorized Access,2014-02-19T00:00:00,2015-08-06T00:00:00,Grand Sierra Resort,,1061,Business,Hospitality,Financial & Banking Information,2016,"1,000-9,999",500+
9626,6/1/2016 0:00,6/13/2016 0:00,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Name,2016,"1,000-9,999",Jan-99
9626,6/1/2016 0:00,6/13/2016 0:00,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Social Security Number,2016,"1,000-9,999",Jan-99
9626,6/1/2016 0:00,6/13/2016 0:00,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Financial & Banking Information,2016,"1,000-9,999",Jan-99
9626,6/1/2016 0:00,6/13/2016 0:00,Theft or Mistake,2016-05-27T00:00:00,2016-06-01T00:00:00,The Tax Shack,,1000,Finance,,Full Date of Birth,2016,"1,000-9,999",Jan-99
9627,9/17/2014 0:00,6/16/2016 0:00,Unauthorized Access,2014-05-13T00:00:00,2014-05-13T00:00:00,Uber Technologies,,1355,Business,Transportation,Name,2016,"1,000-9,999",100-199
9627,9/17/2014 0:00,6/16/2016 0:00,Unauthorized Access,2014-05-13T00:00:00,2014-05-13T00:00:00,Uber Technologies,,1355,Business,Transportation,Driver's License or Washington ID Card Number,2016,"1,000-9,999",100-199
9628,5/13/2016 0:00,6/27/2016 0:00,Cyberattack,2015-10-27T00:00:00,2016-03-21T00:00:00,Hard Rock Hotel & Casino Las Vegas,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9629,5/17/2016 0:00,6/28/2016 0:00,Cyberattack,2016-01-31T00:00:00,2016-06-02T00:00:00,Noodles & Company,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9630,5/1/2016 0:00,7/6/2016 0:00,Cyberattack,2015-12-02T00:00:00,2016-06-08T00:00:00,Wendy's,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9632,6/8/2016 0:00,7/16/2016 0:00,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Name,2016,"1,000-9,999",Unknown
9632,6/8/2016 0:00,7/16/2016 0:00,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Financial & Banking Information,2016,"1,000-9,999",Unknown
9632,6/8/2016 0:00,7/16/2016 0:00,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527,Business,Retail,Other,2016,"1,000-9,999",Unknown
9633,7/19/2016 0:00,7/19/2016 0:00,Cyberattack,2016-03-01T00:00:00,2016-07-31T00:00:00,CiCi Enterprises,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199
9634,6/8/2016 0:00,7/19/2016 0:00,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511,Business,Retail,Name,2016,500-999,Jan-99
9634,6/8/2016 0:00,7/19/2016 0:00,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511,Business,Retail,Financial & Banking Information,2016,500-999,Jan-99
9635,7/13/2016 0:00,8/3/2016 0:00,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Name,2017,"1,000-9,999",Unknown
9635,7/13/2016 0:00,8/3/2016 0:00,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Social Security Number,2017,"1,000-9,999",Unknown
9635,7/13/2016 0:00,8/3/2016 0:00,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Full Date of Birth,2017,"1,000-9,999",Unknown
9635,7/13/2016 0:00,8/3/2016 0:00,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Medical Information,2017,"1,000-9,999",Unknown
9635,7/13/2016 0:00,8/3/2016 0:00,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916,Health,,Other,2017,"1,000-9,999",Unknown
9637,6/13/2016 0:00,8/12/2016 0:00,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Name,2017,500-999,Unknown
9637,6/13/2016 0:00,8/12/2016 0:00,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Social Security Number,2017,500-999,Unknown
9637,6/13/2016 0:00,8/12/2016 0:00,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Health Insurance Policy or ID Number,2017,500-999,Unknown
9637,6/13/2016 0:00,8/12/2016 0:00,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611,Health,,Medical Information,2017,500-999,Unknown
9638,7/15/2016 0:00,8/18/2016 0:00,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508,Business,Clothing,Name,2017,"50,000-999,999",100-199
9638,7/15/2016 0:00,8/18/2016 0:00,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508,Business,Clothing,Financial & Banking Information,2017,"50,000-999,999",100-199
9639,6/30/2016 0:00,8/22/2016 0:00,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625,Business,Other,Name,2017,500-999,200-299
9639,6/30/2016 0:00,8/22/2016 0:00,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625,Business,Other,Financial & Banking Information,2017,500-999,200-299
9640,8/18/2016 0:00,8/30/2016 0:00,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Name,2017,"1,000-9,999",Jan-99
9640,8/18/2016 0:00,8/30/2016 0:00,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Social Security Number,2017,"1,000-9,999",Jan-99
9640,8/18/2016 0:00,8/30/2016 0:00,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613,Finance,,Financial & Banking Information,2017,"1,000-9,999",Jan-99
9641,7/15/2016 0:00,8/31/2016 0:00,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428,Business,Hospitality,Name,2017,"1,000-9,999",100-199
9641,7/15/2016 0:00,8/31/2016 0:00,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",100-199
9642,7/22/2016 0:00,8/31/2016 0:00,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Name,2017,"10,000-49,999",Jan-99
9642,7/22/2016 0:00,8/31/2016 0:00,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Social Security Number,2017,"10,000-49,999",Jan-99
9642,7/22/2016 0:00,8/31/2016 0:00,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Health Insurance Policy or ID Number,2017,"10,000-49,999",Jan-99
9642,7/22/2016 0:00,8/31/2016 0:00,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724,Health,,Other,2017,"10,000-49,999",Jan-99
9643,8/19/2016 0:00,9/2/2016 0:00,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463,Business,Hospitality,Name,2017,"1,000-9,999",Unknown
9643,8/19/2016 0:00,9/2/2016 0:00,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",Unknown
9644,8/22/2016 0:00,9/19/2016 0:00,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Name,2017,"1,000,000+",Unknown
9644,8/22/2016 0:00,9/19/2016 0:00,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Social Security Number,2017,"1,000,000+",Unknown
9644,8/22/2016 0:00,9/19/2016 0:00,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Driver's License or Washington ID Card Number,2017,"1,000,000+",Unknown
9644,8/22/2016 0:00,9/19/2016 0:00,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Full Date of Birth,2017,"1,000,000+",Unknown
9644,8/22/2016 0:00,9/19/2016 0:00,Unauthorized Access,,,ACTIVEOutdoors,,1449645,Government,,Other,2017,"1,000,000+",Unknown
9645,8/23/2016 0:00,9/19/2016 0:00,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Name,2017,"1,000-9,999",Unknown
9645,8/23/2016 0:00,9/19/2016 0:00,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Social Security Number,2017,"1,000-9,999",Unknown
9645,8/23/2016 0:00,9/19/2016 0:00,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Full Date of Birth,2017,"1,000-9,999",Unknown
9645,8/23/2016 0:00,9/19/2016 0:00,Theft or Mistake,,,"Ascensus, Inc.",,1505,Finance,,Other,2017,"1,000-9,999",Unknown
9647,9/12/2016 0:00,9/30/2016 0:00,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Name,2017,"1,000-9,999",0
9647,9/12/2016 0:00,9/30/2016 0:00,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Social Security Number,2017,"1,000-9,999",0
9647,9/12/2016 0:00,9/30/2016 0:00,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Full Date of Birth,2017,"1,000-9,999",0
9647,9/12/2016 0:00,9/30/2016 0:00,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198,Business,Manufacturing,Other,2017,"1,000-9,999",0
9649,9/30/2016 0:00,10/19/2016 0:00,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Name,2017,500-999,100-199
9649,9/30/2016 0:00,10/19/2016 0:00,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Financial & Banking Information,2017,500-999,100-199
9649,9/30/2016 0:00,10/19/2016 0:00,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633,Business,Other,Other,2017,500-999,100-199
9650,10/7/2016 0:00,11/4/2016 0:00,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Name,2017,500-999,Unknown
9650,10/7/2016 0:00,11/4/2016 0:00,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Financial & Banking Information,2017,500-999,Unknown
9650,10/7/2016 0:00,11/4/2016 0:00,Cyberattack,,,Rebecca Minkoff LLC,,549,Business,Retail,Username and Password/Security Question Answers,2017,500-999,Unknown
9651,,11/9/2016 0:00,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Name,2017,500-999,Unknown
9651,,11/9/2016 0:00,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Financial & Banking Information,2017,500-999,Unknown
9651,,11/9/2016 0:00,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755,Business,Clothing,Other,2017,500-999,Unknown
9652,7/14/2016 0:00,11/9/2016 0:00,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Name,2017,500-999,Unknown
9652,7/14/2016 0:00,11/9/2016 0:00,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Social Security Number,2017,500-999,Unknown
9652,7/14/2016 0:00,11/9/2016 0:00,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Financial & Banking Information,2017,500-999,Unknown
9652,7/14/2016 0:00,11/9/2016 0:00,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556,Finance,,Full Date of Birth,2017,500-999,Unknown
9654,11/4/2016 0:00,11/18/2016 0:00,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Name,2017,500-999,300-399
9654,11/4/2016 0:00,11/18/2016 0:00,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Financial & Banking Information,2017,500-999,300-399
9654,11/4/2016 0:00,11/18/2016 0:00,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512,Business,Other,Other,2017,500-999,300-399
9655,,11/18/2016 0:00,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Name,2017,Unknown,Unknown
9655,,11/18/2016 0:00,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Social Security Number,2017,Unknown,Unknown
9655,,11/18/2016 0:00,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Full Date of Birth,2017,Unknown,Unknown
9655,,11/18/2016 0:00,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Student ID Number,2017,Unknown,Unknown
9655,,11/18/2016 0:00,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Other,2017,Unknown,Unknown
9656,10/21/2016 0:00,11/21/2016 0:00,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Name,2017,Unknown,200-299
9656,10/21/2016 0:00,11/21/2016 0:00,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Financial & Banking Information,2017,Unknown,200-299
9657,10/27/2016 0:00,11/22/2016 0:00,Cyberattack,2015-11-09T00:00:00,2016-10-24T00:00:00,The Madison Square Garden Company,Malware,,Business,Entertainment,Name,2017,Unknown,300-399
9657,10/27/2016 0:00,11/22/2016 0:00,Cyberattack,2015-11-09T00:00:00,2016-10-24T00:00:00,The Madison Square Garden Company,Malware,,Business,Entertainment,Financial & Banking Information,2017,Unknown,300-399
9658,10/18/2016 0:00,11/30/2016 0:00,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223,Health,,Name,2017,"1,000-9,999",0
9658,10/18/2016 0:00,11/30/2016 0:00,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223,Health,,Social Security Number,2017,"1,000-9,999",0
9658,10/18/2016 0:00,11/30/2016 0:00,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223,Health,,Health Insurance Policy or ID Number,2017,"1,000-9,999",0
9658,10/18/2016 0:00,11/30/2016 0:00,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223,Health,,Medical Information,2017,"1,000-9,999",0
9658,10/18/2016 0:00,11/30/2016 0:00,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223,Health,,Other,2017,"1,000-9,999",0
9659,,12/20/2016 0:00,Unauthorized Access,,,Western Union Financial Services,,2470,Finance,,Name,2017,"1,000-9,999",Unknown
9659,,12/20/2016 0:00,Unauthorized Access,,,Western Union Financial Services,,2470,Finance,,Social Security Number,2017,"1,000-9,999",Unknown
9659,,12/20/2016 0:00,Unauthorized Access,,,Western Union Financial Services,,2470,Finance,,Driver's License or Washington ID Card Number,2017,"1,000-9,999",Unknown
9659,,12/20/2016 0:00,Unauthorized Access,,,Western Union Financial Services,,2470,Finance,,Full Date of Birth,2017,"1,000-9,999",Unknown
9660,11/30/2016 0:00,12/21/2016 0:00,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388,Health,,Name,2017,"50,000-999,999",Unknown
9660,11/30/2016 0:00,12/21/2016 0:00,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388,Health,,Social Security Number,2017,"50,000-999,999",Unknown
9660,11/30/2016 0:00,12/21/2016 0:00,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388,Health,,Health Insurance Policy or ID Number,2017,"50,000-999,999",Unknown
9660,11/30/2016 0:00,12/21/2016 0:00,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388,Health,,Other,2017,"50,000-999,999",Unknown
9661,11/28/2016 0:00,1/12/2017 0:00,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700,Business,Retail,Name,2017,"1,000-9,999",200-299
9661,11/28/2016 0:00,1/12/2017 0:00,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700,Business,Retail,Financial & Banking Information,2017,"1,000-9,999",200-299
9661,11/28/2016 0:00,1/12/2017 0:00,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700,Business,Retail,Other,2017,"1,000-9,999",200-299
9662,12/23/2015 0:00,1/18/2017 0:00,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522,Health,,Name,2017,"1,000-9,999",Unknown
9662,12/23/2015 0:00,1/18/2017 0:00,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522,Health,,Social Security Number,2017,"1,000-9,999",Unknown
9662,12/23/2015 0:00,1/18/2017 0:00,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522,Health,,Full Date of Birth,2017,"1,000-9,999",Unknown
